name,longitude,latitude
Twenty Peas,2.3215098,48.8733986
Le Petit Champerret,2.2910473,48.8845738
L'Entredgeu,2.2913861,48.8847627
Da Franco,2.2861348,48.8813094
Oresto,2.2860365,48.8815854
Le Mandarin Saint-Cyr,2.2865952,48.8822997
Zino,2.2910193,48.8843811
Silk Paris,2.290751,48.883769
New Sanna,2.2959483,48.8849514
Lotus de Thaï,2.2954626,48.8850091
La Rosa,2.294557,48.8845891
Le Baan Hai,2.2943799,48.8843134
Roca,2.2951371,48.8848608
L'Absolu,2.2938689,48.8855288
Da Ugo,2.2939952,48.8850188
L'Étoile de Taroudant,2.2935244,48.8852107
Paul & Colette,2.2930526,48.8853076
La Chope Champerret,2.2923943,48.8854026
L'Espace Saint-Cyr,2.2916835,48.8854629
Le Sud,2.2847106,48.8788664
Lou Cantou,2.333746,48.8740226
Le P'tit Bougnat,2.2999384,48.8786554
Papi Henri,2.2890369,48.8763307
Sangeetha,2.3577956,48.8803252
Timgad,2.2881553,48.877589
Chez Françoise,2.3145726,48.8619404
Berliner,2.3318599,48.8332646
Ayko Sushi,2.3321629,48.8334239
Le Petit Prince de Paris,2.3465489,48.848483
G by Gaspard,2.2942436,48.879775
Fanfan,2.2943052,48.8801083
Okito,2.2934972,48.8805532
Toyamah,2.2940804,48.8800771
La Table des Ternes,2.2925353,48.881591
Ricci,2.2921775,48.881627
Le bistro... t d’Antoine,2.290995,48.884106
Casa Italia 17e,2.2895318,48.884576
Le Relais de Venise,2.2851108,48.8780291
Chez Georges,2.2848987,48.8778621
Pizza 4 You,2.4001708,48.8329088
L'Elica,2.3476761,48.8489944
Starbucks,2.3426696,48.8509791
Candela 3,2.3554509,48.8336442
Royal Kashmir,2.3535355,48.8339108
Grill Istanbul,2.3532328,48.8343358
Del Navona,2.3538301,48.8334871
Istanbul Grill,2.3531943,48.8343901
Bioburger,2.3536196,48.8337767
Gaston,2.3172274,48.8885609
La Gioconda,2.3166376,48.8881694
Argonne,2.3787112,48.8968374
L'Hémisphère,2.3819951,48.8971449
La Strada,2.297629,48.887509
Derya,2.3532598,48.8706152
Lao Douang Chan,2.3581151,48.8281734
Mondol Kiri,2.3581379,48.8281213
Kaiyō,2.3580869,48.8282088
Viet-Thaï,2.3567517,48.8298944
Thaï Vien 2,2.358261,48.8279743
Café de la Mairie,2.3336573,48.8514668
Amalfi,2.298398,48.887676
Le Moka,2.291544,48.885964
Jardin d'Italie,2.3526298,48.8301553
Sushi Chérie,2.3537726,48.8304963
Viêt-Nam impressions,2.3703858,48.8488799
Bassar,2.295551,48.885311
Jardin de Sans-Souci,2.2952397,48.8853541
Ney's,2.295239,48.885032
La Recoleta,2.295006,48.885078
Le Chablis,2.293781,48.884061
Take-Out-Thai /Out Fry by Taster,2.292422,48.885119
Arigato Sushi,2.292014,48.885204
Sam Chic,2.3369768,48.8678227
Fujiyama,2.285706,48.880999
Ten Belles,2.364719,48.8734804
L'Île aux Cerfs,2.3537129,48.8701642
Les Merveilles Délice d'Afrique,2.3619378,48.8907611
Le fournil de Paris,2.3892934,48.8525392
Prim'Hu,2.3887696,48.8529257
Nouveaux Délices,2.3890319,48.8526917
Le Niel,2.295172,48.881447
Flocco,2.297776,48.885637
Manhattan Terrazza,2.298889,48.884901
Café Louise,2.332068,48.85386
Ouya's,2.298664,48.884543
Rafael,2.29843,48.884629
Pizza Presto,2.297305,48.884256
San Remo,2.296835,48.884258
Crêperie Plougastel,2.3259492,48.8423637
Maison de la Poutine,2.3497379,48.8394962
Delizius,2.3497147,48.8397572
Les 5,2.3497245,48.8396674
Compagnie des Glaces,2.3497285,48.8396212
Bocamexa,2.3498418,48.8401276
Comestibles,2.3497081,48.8402183
Zamane,2.349696,48.8403006
Le Verre à Pied,2.3497016,48.8402622
Cô Lam Saigon,2.3497771,48.8405594
Sunny,2.3497402,48.8408785
Saveurs de Savoie,2.3497875,48.8418859
Le Petit Léon,2.3496214,48.8418378
Cham,2.3496759,48.842048
Ôjia,2.3498351,48.842072
Allegria,2.3498351,48.8421234
La Grange,2.3496389,48.8426012
New York Café,2.3496042,48.8427514
Au P'tit Grec,2.3495936,48.842797
Restaurant Istanbul,2.3495838,48.8428394
Sushiko,2.349559,48.8429464
Singh,2.3493777,48.8436278
L'Assiette aux Fromages,2.3494232,48.8440708
O'Tacos,2.3491749,48.8444683
Bistro Italien,2.3496772,48.8445679
Petit Gaston,2.3496762,48.8445191
Délices d'Asie,2.3240551,48.8267542
Original Kebab,2.3896746,48.8384093
Le Grand Carnot,2.292464,48.877146
L'Arc,2.291965,48.876904
L'Écluse,2.292075,48.877127
Saïgon Étoile,2.292001,48.877251
Caïus,2.292068,48.87745
Yokosuka,2.291856,48.877475
Bistro I Ghiotti,2.291727,48.87769
Marrakech,2.291888,48.877768
L'Étoile de l'Inde,2.291331,48.878618
Le Franc-Tireur,2.291108,48.87903
Môm,2.291716,48.879828
Au Village des Ternes,2.290601,48.880116
Yoyo,2.289486,48.881371
Delitaly,2.3556155,48.8604075
Le Mandarin de Rambuteau,2.3558088,48.8603464
Le Marabout,2.2897514,48.8347921
Chez Zhao,2.2896751,48.8351951
Les Pâtes Vivantes,2.3415841,48.8747214
,2.341641,48.874684
Le Bistrot Mavrommatis,2.3255335,48.8686773
Pret A Manger,2.3251599,48.8690272
Tapas Aventure,2.3257977,48.8700437
Nihonkaku,2.3037928,48.8408366
Benvenito,2.293354,48.884004
La Famiglia,2.286496,48.879656
Au P'tit Zinc,2.3247495,48.8323129
C'trobon,2.3504537,48.8574751
Trattoria di Bellagio,2.285612,48.880435
Le Petit Salé,2.285658,48.880432
Bellagio,2.285773,48.880405
Gianni Bommarito,2.286162,48.880694
Ô Güsto,2.286649,48.880579
Kirane's,2.288424,48.879793
Norouz,2.3745807,48.8265747
Fudorama,2.3270113,48.8769049
Mai Do,2.3196693,48.8454864
Dorin,2.32699,48.876466
Mélodie,2.327014,48.876818
Extra Grec 1987,2.327136,48.877034
Kong Fu Nouilles,2.32731,48.876751
Carnet de Bord,2.327377,48.876623
La Crêperie des Champs Élysées,2.3017645,48.8724355
Matsuri Marbeuf,2.3043355,48.8687825
Chez Félix,2.3059953,48.8473882
Maison Impériale,2.3177425,48.8338185
Pizza Flora,2.3039106,48.8412345
Coccodrillo,2.30679,48.887918
L'École Buissonière,2.30657,48.888096
Le Petit Bouchon,2.306436,48.888202
,2.30572,48.888726
Guocheng,2.306227,48.888322
Nagano,2.30547,48.888933
L'Ardoise,2.305398,48.888987
Burger King,2.3479949,48.8612055
Le Pré Carré,2.293456,48.875125
Le Vin Cœur,2.29407,48.875242
Caffe Caesar,2.293971,48.875341
Le Royal Jussieu,2.352458,48.847407
Kebab Istanbul,2.3544188,48.8458615
L'Auberge Saint-Germain,2.329064,48.855025
Sushi Story,2.3750078,48.8310938
Asia Story,2.3757207,48.8303038
Big Fernand,2.3753807,48.8306843
Italian Trattoria,2.3759336,48.8310107
Ristorante Il Modigliane,2.3819652,48.8502232
Restaurant César,2.3831369,48.8467561
Café Smögås,2.3611189,48.8695361
Canopée,2.4170763,48.832881
Forêt,2.4196014,48.8342079
Thai Tawan,2.3735705,48.8312852
Molto Gusto,2.3738972,48.8311337
L'Ébouillanté,2.3552281,48.8549886
Le Jollant,2.3930656,48.8383546
Le Rital,2.3924981,48.8394627
Étoile du Bonheur,2.3920576,48.8394211
Le Chalet Savoyard,2.3783676,48.8531969
Villa Palatine,2.291794,48.877044
Merci Jérôme,2.291643,48.876963
Merci Jérôme,2.291579,48.876772
Darjeeling,2.29062,48.877798
Hokkaido Sushi,2.290748,48.879211
Chez Eliza,2.327251,48.8757429
Paradis de Sushi,2.3780545,48.8886086
Brûlerie Caumartin,2.3283748,48.8752966
Bagel Stein,2.3404334,48.848702
Dream Sushi,2.2825036,48.8618088
Le Scheffer,2.2830289,48.8613662
Sourire du Vietnam,2.2830779,48.861306
Yushi 16,2.2854968,48.8652864
Di Vino,2.283629,48.8653444
Les Négociants,2.351945,48.8371681
American City Paris,2.3520237,48.8370874
La Croissanterie,2.3413368,48.8485979
PA487 resto japonaia,2.3407967,48.8478589
Bharatis Villas,2.3612523,48.886202
Bistro Sormani,2.293757,48.875862
Sakura Ramen,2.3237133,48.8362062
Bolivar Atlas,2.376691,48.8765242
Allo Pizza,2.3774487,48.8765787
Thalassa,2.3785538,48.8765381
Le Bolibar,2.3803193,48.8760804
Le Gâteau sur la Cerise,2.3808497,48.8759744
Le Jardin,2.3852056,48.8831467
Café Med,2.3539909,48.8526874
L'Estrapade,2.3466783,48.8446809
L'Olympe,2.3856452,48.8793441
"Bozen - Sushi, Salade, Bagel",2.2825794,48.8645257
Yi Fa,2.283026,48.865055
La Belle Ronde,2.3296041,48.8336698
Pizza Mario,2.2858805,48.8659302
Bistrot Paul Chêne,2.2858886,48.8657556
Délices de Shangaï,2.285414,48.881358
Le Gourmet,2.285366,48.881279
L'Ardoisier,2.375689,48.8481127
Casa de España,2.3739525,48.8492365
Le Bistro,2.3772935,48.847816
Rhino Rouge,2.3774565,48.849593
Autentico,2.3787201,48.849545
Pink Flamingo,2.3788251,48.850016
Crocs,2.3779307,48.8496527
Le 68,2.3811858,48.84654
Le Philos Off,2.3835368,48.8467962
Italian Meal,2.3788464,48.8501437
Virtus,2.3781973,48.8503285
Pizza Ciao,2.3780311,48.8501185
La Cotte Rotie,2.3766463,48.8481611
Venise Pizza,2.3783255,48.8467987
Chez Nanchang,2.3878881,48.8553144
Un Jour un Chef,2.370057,48.8496167
Shook,2.3706309,48.8534884
La Tovala,2.3706741,48.8535278
Sogoosto,2.3925273,48.8481627
La Toscane,2.384776,48.8469569
Restaurant Lara,2.3840074,48.8468648
Cristal Doner,2.3827301,48.8467182
HD Diner,2.3436624,48.8602996
Koshi,2.34347,48.8603776
Rajmahal,2.3755522,48.8762401
Paradise Pizza,2.3743284,48.8780248
Le Ventre de l'Architecte,2.3739351,48.8753759
Restaurant Kervan,2.3739223,48.8751589
Pizza rapide chez S&S,2.3737769,48.8754994
Valentin,2.3808079,48.874637
Pub 27,2.3232,48.876591
Café des Lettres,2.315927,48.874747
Bagelstein,2.313418,48.880768
Rimal,2.312642,48.881078
Quedubon,2.3843466,48.8781141
Le bar fleuri,2.3854242,48.8778925
Pizza Presto,2.3854523,48.8770266
Les comediens,2.385414,48.8782848
Fournil des Buttes,2.385463,48.8785273
Take Took,2.3856186,48.8789083
Bagels & Salad Bar,2.3858484,48.8791511
A l'Endroit,2.3851519,48.8789361
Restaurant Bolivar,2.3737986,48.8806695
Dat Viet,2.3296185,48.8300253
Planet Sushi,2.3718295,48.881718
Les Petites Sorcières,2.327833,48.8337668
Gourmet Royal,2.3711763,48.8820002
Subway,2.3706229,48.8825195
Janna,2.28778,48.87757
Steaking,2.331495,48.852929
Le Solférino,2.322665,48.859329
Brasserie Balzar,2.3433647,48.8498887
Pizzeria Bella Italia,2.3644243,48.881677
,2.2987977,48.8519361
Pizza & Love,2.3978486,48.880375
Dolce Felix,2.3719906,48.8811706
Saporo,2.3945887,48.8567608
Mensae,2.3857007,48.8757475
La Brick,2.3815352,48.8753533
Mon Oncle le Vigneron,2.3812995,48.8747505
Sushiya,2.3817467,48.8752934
La couronne d'Asie,2.3822106,48.8755023
Marty,2.351117,48.8372979
Café du Coin,2.3810675,48.8590655
Coin Sud,2.3839194,48.8740264
Paris,2.3635646,48.8206809
Tricotin 1,2.3637471,48.8207494
Sakura,2.3726793,48.8546611
Häagen-Dazs,2.3717003,48.854347
Zoe Bouillon,2.3810324,48.8746078
Cigli Kebab,2.383096,48.8735716
"Restaurant de la Tour, l'autre Via Mela",2.3322319,48.8777223
Ju You,2.371187,48.8787473
Patistori,2.3715793,48.8794339
Mondial Chicken,2.3718315,48.8797029
Le Toucan,2.3049672,48.8407193
Okirama,2.3034131,48.841807
Odette et Charlus Café,2.3040335,48.8404786
Andiamo Pizza,2.2981504,48.8456759
Pizza Hut,2.3048275,48.8406718
Ty Galettes,2.305802,48.840966
Bistro Burger,2.3226454,48.844528
Chez Pierrick,2.3227126,48.8445064
Djerba,2.32282,48.8444718
Bouillon Chartier Montparnasse,2.3232584,48.8443285
Tête à Tête,2.3225539,48.8445575
Tokugawa,2.3222223,48.8446639
Cedars,2.3803653,48.8855975
Traiteur Sushi Mod,2.3741667,48.8819062
A la one again,2.3739816,48.881975
Le Petit Mot,2.3764104,48.8831168
Restaurant Baladi,2.3779754,48.8841883
Bombay Curry,2.3786634,48.8845623
Le Rempart,2.366559,48.85338
Au chalet du bonheur,2.3806432,48.885167
Yumiko Sushi,2.3807525,48.8852067
Dynasty Ming,2.3234632,48.8589724
Extra Time,2.3812643,48.8853902
Fresh Food,2.3816653,48.8855353
Cathay House,2.3818316,48.8855935
Aux Délices d'Abraham,2.3779317,48.8792836
Pizza Tac 8,2.3751167,48.8802732
L'origami,2.3751052,48.8805386
Aroma,2.3748289,48.8804046
Little Quick,2.3748947,48.8806436
Chez Alberto,2.3748196,48.8806753
Délices de la Mer,2.3747471,48.8807035
Mipi el,2.3744906,48.8808237
Pizza Hut,2.374314,48.8808967
Burgers Bar Manin,2.3870424,48.8830274
Traiteur Pekinois,2.3876231,48.8830777
Burgerim,2.3888891,48.8832752
Al Haeche,2.3887228,48.8832338
Phô,2.311568,48.886467
La Cucina,2.3051464,48.8466518
Les Pieds dans le Plat,2.305073,48.8466756
Thai-Lao,2.3052128,48.8466342
Pivoines,2.3607778,48.8343386
Au Moulin à Vent,2.354736,48.848563
Tony Boy,2.354846,48.848623
La Ferme Berbère,2.354895,48.84866
La Petite Chope,2.3761366,48.8883341
Il Duca,2.3392628,48.8843219
Marcello,2.3402805,48.8846442
Délices d'Or,2.3592084,48.8359828
Goui,2.3352006,48.8675074
Cyril Lignac Chocolaterie,2.3852671,48.8528254
Girasole,2.3546939,48.8440004
La Marina,2.3934465,48.8859211
La Suite,2.3925318,48.8847791
Jo's Bar,2.392737,48.8849193
Shinzzo,2.3926673,48.8848752
Tib's,2.3936382,48.8862192
Barrio Meshica,2.3873297,48.8754744
Buono Sano Bello,2.3874893,48.8754373
Emporio Armani Caffe,2.332545,48.8537312
Le Colisée Wagram,2.304729,48.88428
Sud Ouest Monceau,2.304571,48.883417
Le Valentin,2.3056448,48.881866
Tokaido,2.3028088,48.8473348
Les Oudayas,2.3726183,48.8651529
Le Villaret,2.3728587,48.8643547
Les Oiseaux,2.3446975,48.8826325
L'Atlas,2.354678,48.849596
Le Relais Fac,2.353952,48.849309
Brava Pizza,2.352049,48.847058
Le Petit Cardinal,2.3516796,48.8468319
Cheval d'Or,2.3873218,48.8756777
Samourai,2.3710302,48.8209363
Pizza del Parco,2.3884047,48.8792457
Delices Park,2.3884134,48.879307
Les Fleurs de la Pensée,2.3896781,48.8755499
Chez Ramona,2.3797394,48.8712489
La Cantine,2.3787755,48.8708114
Koetsu,2.3360497,48.8671652
一品ラーメン,2.3360756,48.8672298
L'Heure Bleue,2.3910656,48.8791599
Jacob Meatpacker,2.3026767,48.8804242
Soleil Levant,2.3029519,48.8803677
Villa Punjab,2.3021518,48.8808861
Quán Viêt,2.30223,48.8808191
Les Marmites Volantes,2.3733397,48.8827997
Itegue Taïtu,2.3739937,48.8830384
Taco Loco,2.3804864,48.8826963
Les delices d'amour,2.3711932,48.8834012
Yi Sushi,2.2849225,48.8592799
Le Saint-Florent,2.3026528,48.8400915
Les Délices d'Antalya,2.3705641,48.8818738
Chicken King,2.3718926,48.8769451
Le Pareloup,2.2860341,48.8473631
Nick's Pizza,2.3430215,48.8734806
Guo Min,2.3799531,48.8729649
Coup de Tête,2.3868006,48.874685
Grill Mesopotamia,2.3869257,48.8747109
,2.3885642,48.874951
Invito,2.3908418,48.8755268
Sushi Ba'r,2.3906946,48.8755208
Croq2dent,2.342723,48.8708629
Mimosa,2.3426831,48.8708013
Mme Shawn,2.3202065,48.8836015
STÉRÉO,2.3360914,48.8795097
L'Atlantide,2.3810418,48.8830697
Les Chics Types,2.3805918,48.8840675
Star Kebab,2.3980738,48.8755651
Au Cœur de l'Himalaya,2.4006711,48.8758561
Le Débonnaire,2.3742782,48.8309262
Niji Sushi,2.3549137,48.8583141
Homer Lobster,2.3546676,48.8607261
Côté Sushi,2.3540298,48.8609335
Dimitris,2.3542126,48.8608704
Traiteur Phô,2.331539,48.8329006
La Goulette,2.3528081,48.8579708
La Terrasse des Archives,2.3578488,48.8612688
Le Bonnet d'Âne,2.4058762,48.8353583
Nomikaï,2.382516,48.8460357
Nippon Shop,2.3064445,48.8280898
Kazoku,2.3318144,48.8260452
Aux Îles Marquises,2.3240721,48.8401662
L'Assiette,2.3240312,48.8333997
Kyo Montparnasse,2.3245048,48.8409495
Yaki,2.3233138,48.8394958
La Brasserie Gaîté,2.3245819,48.8407788
La Mamma,2.3194742,48.8292209
La Basilicata,2.3228435,48.8389219
Le Sphinx Café,2.3231223,48.8390041
Taissei,2.3244256,48.8408554
Sushi Itchi,2.3306891,48.830815
Aiyara,2.3243085,48.8404547
Nakagawa (中川),2.3889719,48.8754888
Bistrot Brune,2.3573055,48.8716073
Ba Miên,2.3572538,48.8300192
Tata Burger,2.3540015,48.8589952
Le Dragon d'Or,2.3872724,48.8745803
Dimitris,2.3875151,48.8745925
Royale Charonne,2.3843684,48.8545618
Subway,2.3909728,48.8753695
Xia's Fast Food,2.3918022,48.8753788
Piccola Italia,2.3929026,48.87528
,2.3938012,48.8752275
Big Touch,2.394231,48.8751671
Ichiban,2.320185,48.832047
Le Monte-Christo,2.286511,48.88268
Restaurant Biscotte,2.2912062,48.8361138
L'Accolade,2.2893133,48.8372803
La Rose de Sommerard,2.3456241,48.8502351
Le Bistrot de la Tour,2.2891916,48.8544458
Le Palais,2.349969,48.848524
Bar Tabac de la Mutualité,2.350462,48.848346
Rotonde Gabriel,2.3060632,48.8527246
Chez Gladines,2.319923,48.882208
Café de Luna,2.329961,48.884693
Café des Dames,2.315409,48.881709
Le Chaptal,2.320105,48.882257
La Gondole,2.318563,48.881936
Le Dôme,2.316009,48.881612
Le Monceau,2.315562,48.881695
Rimal,2.312404,48.880622
La Marmite,2.3395019,48.8822902
Hank Burger,2.3583195,48.8614005
Terra Corsa,2.3538636,48.8722175
Hashimoto,2.3195553,48.8310513
Pizza Maria,2.3183175,48.8325941
Dixième Degré,2.3718055,48.8739847
Coisas do Brasil,2.371699,48.8738191
Tierra del Fuego,2.3711271,48.8735668
Palissade,2.3724778,48.8745723
Just Five,2.3722676,48.8746072
Komy Tofu,2.3799196,48.8731633
Bonheur,2.3799098,48.8732499
Restaurant Cesme,2.3719055,48.8716581
Gul,2.3711034,48.8714374
Ho-Made,2.3698949,48.8710895
Pho Belleville,2.3748477,48.873632
Délices de Belleville,2.3747665,48.8730847
L'Ange 20,2.367403,48.8558432
The Sunken Chip !,2.3616811,48.8730916
Le Chef Thai,2.3547358,48.8643515
Burger King,2.3876904,48.8950228
Woo Jung,2.2853182,48.8588998
Kunitoraya,2.3367259,48.86591
Blend,2.3669024,48.8612139
Les Bancs Publics,2.3839029,48.8909699
La Vache Acrobate,2.3680347,48.8595942
L'Écumoir,2.3686879,48.8595048
Le Poulailler,2.3688576,48.8591538
Le Janissaire,2.3913852,48.8416174
Les Deux Frères,2.372642,48.8624715
Rong Fa Sushi,2.2942695,48.8449966
Les Niçois,2.3780323,48.8620506
Seto,2.2933248,48.8439086
,2.2933623,48.8439501
Baloo Bar,2.3465837,48.8524094
Ladelice Sushi,2.3464263,48.8520715
La Trottinette,2.3706292,48.8684431
Pizza Hut,2.3700335,48.8646131
Hôtel du Nord,2.3641694,48.873444
Canaletto Caffè,2.3647941,48.8726645
Caoua,2.3642385,48.8733518
Jours de Fête,2.3657486,48.8714159
Les Stars du Ravioli,2.3777986,48.8569978
Burger King,2.406551,48.8357873
Pleine Mer,2.353493,48.876896
McDonald's,2.276038,48.8308126
Haweli,2.3515964,48.8707266
Villa de Chine,2.3779829,48.8910196
Double Bonheur,2.3781803,48.8907119
Yi Xian Yuan,2.3786293,48.8906831
Candelaria,2.3640217,48.8629867
La Casa di Sergio,2.289488,48.879544
Enoteca,2.289641,48.879514
Bibimbaps,2.289584,48.878606
Alexandros,2.289329,48.878519
Da Aldo,2.290284,48.878877
Pancake Sisters,2.3597311,48.8709285
Pizza Tova,2.3597617,48.8707054
Takara,2.3359225,48.864967
La biscotte,2.3041468,48.875207
Doner King,2.292536,48.885383
La Tomate Italienne,2.3828373,48.8584332
Hoki,2.3814709,48.8580692
Ben & Mam’s,2.367686,48.8603358
Bistrot Pop,2.3675455,48.8584412
Venezia,2.381634,48.8388964
Les Frangins,2.3521704,48.8357533
,2.4027381,48.859789
Sushi 14,2.4050659,48.8593962
Cocotte,2.3251186,48.8328738
Le Barricou,2.36644,48.8630991
Le Fournil de Paris,2.3663642,48.8632073
Any Time,2.373938,48.8411643
Tabemono,2.3746037,48.8413733
Sushi Plus,2.3758364,48.8419974
Le Jules Verne,2.2944968,48.8581328
Café Latéral,2.295065,48.875364
Le Washington,2.3032852,48.8734429
La petite Venise,2.3809634,48.8609511
Au 3 Passages,2.3828435,48.8592165
Les Canailles Ménilmontant,2.3853196,48.8666042
La Méduse,2.3780898,48.8614427
Brutos,2.3781608,48.861474
El Arzé,2.3814748,48.8611059
Mama Cake,2.352771,48.8945524
Khao Thai,2.3402066,48.8556111
Bien Ficelé,2.3727706,48.8623796
Kebab,2.3749463,48.8612824
Minatonio,2.3774424,48.8621004
Di Roma,2.3666949,48.8642124
Le Grand Bistro,2.3124307,48.8476019
Sushi Shop,2.3618031,48.8633879
Sushi Folies,2.3239728,48.8443083
Tavernier & Co,2.3295568,48.8725146
Thai Kok,2.3683252,48.8593916
Subway,2.3254288,48.8721401
Hémaru,2.3253311,48.872167
Yooki,2.3255281,48.8721199
Fréquence,2.3759343,48.8547937
Indiana,2.3699213,48.8537976
Retro,2.3954874,48.8471495
Ïnouï,2.3207611,48.8744634
Comme à la Maison,2.3685232,48.8654635
Wako,2.2940587,48.8434904
Chez Mademoiselle,2.2950952,48.8436612
Thai at Home,2.2952459,48.8436668
restaurant,2.3430604,48.8517284
restaurant,2.3397222,48.8722222
Kyoto,2.2962533,48.8369424
Le Petit Bistrot,2.2933327,48.836183
Traiteur Rose,2.3075758,48.8413006
Les Volontaires,2.3081178,48.8414376
Speed Rabbit Pizza,2.3082385,48.8414906
Le Pousse-Pousse,2.310245,48.842314
L'Italy Cafė Ristorante Pizza Cafė,2.311894,48.8425076
Place Falguière Le Bistro,2.3100891,48.8365104
Nagoya Vouillé,2.3066463,48.8342011
Le Diplomate Café Brasserie,2.302046,48.8354947
Chez Gladines,2.3463862,48.8599164
Casa Cristo,2.3191414,48.8490626
L'Inconnu,2.3186024,48.8501266
Aida,2.3187017,48.8501791
Kebab,2.3781738,48.8569769
Kanazawa,2.3772166,48.8566379
La Fontaine d'Or,2.3777233,48.8568241
Chez les 2 Amis,2.3776266,48.8566113
La Cappadoce,2.3773909,48.8565015
Maison Burger,2.3378664,48.8534957
Kintaro,2.334892,48.8689558
Les 110 de Taillevent,2.3029263,48.8759088
Sushi Paradise,2.3033268,48.8321266
Rarita,2.3422384,48.8615659
Folks and Sparrows,2.3686909,48.8609358
Natéo,2.3408942,48.8680574
Cojean,2.3420677,48.8683838
Le Pain Quotidien,2.3390884,48.8661744
Les Trois Royaumes,2.3439946,48.8741151
Le Petit Bainville,2.298335,48.882939
Bacino,2.298852,48.883184
Orchidée Thaï,2.294537,48.88227
Miss Jap´,2.294446,48.882145
Bob's Bake Shop,2.3626142,48.8882628
Qui Plume la Lune,2.3684194,48.8590641
Bagelstein,2.293799,48.875533
Le Petit Commines,2.3662163,48.8620905
Chez Omar,2.3613891,48.863334
Cosi,2.3651667,48.8624021
Le Petit Curieux,2.3662233,48.8627385
Doï Southep,2.3704867,48.8614085
Deux Fois Plus de Piment,2.370625,48.8615823
La fine Mousse Restaurant,2.3818722,48.864743
Sushi Oishi,2.3672532,48.8620751
Brasserie du Louvre,2.3362666,48.8628461
808 Mac and Cheese,2.3655947,48.8644997
Le Languedoc,2.3452878,48.8379026
Kuboda,2.3080654,48.8440903
Le Petit Acacia,2.2938546,48.878016
Gustibus,2.3704875,48.8615483
Kebab,2.3718073,48.8617572
Traiteur Chinois,2.3627043,48.8626679
Repaire de Cartouche,2.367487,48.8611584
Le Centenaire,2.3674542,48.8626333
Good Time,2.3679436,48.8629894
Wan Gourmand,2.3680258,48.8630208
Petrelle,2.3467209,48.8809048
#NoComment,2.3657337,48.8642859
Bang Loan,2.3707953,48.8616168
East Side Burgers,2.3730897,48.8617786
